#{"t_start": 1774784961.6166747, "env_id": "None"}
r,l,t
20.454542,30,1277.46747
20.454542,30,1279.365127
20.454542,30,1279.365222
20.454542,30,1279.365241
20.539877,30,1281.289358
20.454542,30,1281.289471
20.454542,30,1281.289496
20.454542,30,1283.485359
20.454542,30,1285.610268
20.454542,30,1285.610368
20.454542,30,1287.784705
20.454542,30,1287.784826
20.539877,30,1287.784844
20.454542,30,1287.784858
20.454542,30,1287.784872
20.454542,30,1287.784886
20.539877,30,1289.892534
20.454542,30,1292.014431
20.454542,30,1292.014558
20.454542,30,1294.215175
20.454542,30,1294.215299
20.454542,30,1294.21533
20.454542,30,1294.215351
20.539877,30,1296.401672
20.454542,30,1296.401821
20.454542,30,1298.561496
20.454542,30,1298.561659
20.454542,30,1300.526634
20.539877,30,1300.526786
20.539877,30,1302.702033
20.454542,30,1302.702192
20.454542,30,1304.884752
20.454542,30,1304.884844
20.454542,30,1304.884862
20.539877,30,1304.884874
20.454542,30,1307.129565
20.454542,30,1307.129719
20.454542,30,1307.129762
20.454542,30,1307.129794
20.454542,30,1309.131142
20.454542,30,1311.151333
20.454542,30,1311.151504
20.454542,30,1311.151567
20.454542,30,1313.149688
20.454542,30,1313.149815
20.539877,30,1313.149838
20.454542,30,1313.149857
20.454542,30,1313.149912
20.454542,30,1313.149934
20.454542,30,1313.149952
20.454542,30,1315.135406
20.454542,30,1315.135501
20.539877,30,1315.13552
20.454542,30,1317.130979
20.454542,30,1317.131079
20.454542,30,1317.131094
20.454542,30,1317.131104
20.454542,30,1317.131116
20.454542,30,1319.160377
20.454542,30,1319.160497
20.454542,30,1319.160513
20.454542,30,1319.160526
20.454542,30,1319.160537
20.454542,30,1319.16055
20.454542,30,1321.093616
20.454542,30,1321.093721
20.454542,30,1321.093746
20.454542,30,1323.20872
20.454542,30,1323.208862
20.454542,30,1325.394207
20.540869,30,1325.394308
20.454542,30,1325.394324
20.454542,30,1325.394337
20.540869,30,1325.394349
20.454542,30,1327.579623
20.454542,30,1327.579717
20.454542,30,1327.579734
20.454542,30,1327.579746
20.454542,30,1327.579756
20.886234,30,1329.735598
20.571642,30,1329.735715
20.57386,30,1329.735744
20.571642,30,1329.735766
20.571642,30,1329.735785
20.454542,30,1329.735809
20.454542,30,1331.651463
20.454542,30,1331.651644
20.454542,30,1331.651696
20.454542,30,1331.651761
20.454542,30,1331.651805
20.454542,30,1333.673353
20.454542,30,1333.673445
20.454542,30,1333.673461
4.090909,7,1333.673473
20.454542,30,1335.677118
20.539877,30,1335.67722
20.454542,30,1335.677236
20.454542,30,1335.677249
20.539877,30,1335.677261
20.454542,30,1335.677272
20.454542,30,1337.621624
20.454542,30,1337.62176
20.454542,30,1337.621794
20.454542,30,1339.70969
20.454542,30,1341.873235
20.454542,30,1341.873327
20.454542,30,1341.873344
20.454542,30,1343.924458
20.539877,30,1343.924613
18.409088,28,1343.924655
20.454542,30,1343.924688
20.454542,30,1346.079421
20.454542,30,1348.007029
20.454542,30,1350.099305
20.454542,30,1350.099414
20.454542,30,1350.099431
20.454542,30,1350.099445
20.454542,30,1350.099457
20.454542,30,1350.099469
20.454542,30,1352.129046
20.454542,30,1354.208965
20.454542,30,1354.209086
20.539877,30,1356.2865
20.454542,30,1356.286599
20.539877,30,1356.286618
20.454542,30,1356.286631
13.636361,21,1358.37858
20.454542,30,1358.378662
20.454542,30,1358.378679
20.454542,30,1360.369761
20.539877,30,1360.369855
20.454542,30,1362.272213
20.454542,30,1362.272313
20.454542,30,1364.147862
20.539877,30,1364.148016
20.539877,30,1366.024718
20.625212,30,1366.0248
20.454542,30,1366.024813
20.454542,30,1366.024821
20.454542,30,1368.039189
20.454542,30,1368.039323
20.454542,30,1368.039356
20.539877,30,1368.039381
20.454542,30,1369.927464
20.454542,30,1371.842186
20.539877,30,1371.842329
20.539877,30,1371.842372
20.454542,30,1373.863144
20.454542,30,1373.863231
20.539877,30,1373.863243
20.539877,30,1373.863253
20.625212,30,1373.863263
20.539877,30,1373.863271
20.539877,30,1373.863279
20.454542,30,1375.798378
20.454542,30,1375.798482
20.454542,30,1377.899724
20.454542,30,1377.899819
20.454542,30,1377.899835
20.454542,30,1377.899848
20.454542,30,1377.899862
5.454545,9,1380.018762
20.454542,30,1380.018897
20.539877,30,1380.018937
12.272725,19,1380.018967
20.454542,30,1380.018992
20.539877,30,1380.019018
6.818181,11,1380.019043
20.454542,30,1380.01907
20.625212,30,1382.119292
20.454542,30,1382.119418
20.539877,30,1382.119465
20.539877,30,1384.299105
20.539877,30,1384.299198
20.539877,30,1386.467451
20.539877,30,1386.46754
20.454542,30,1386.467553
20.454542,30,1386.467564
20.454542,30,1386.467573
20.454542,30,1388.477798
20.454542,30,1388.477966
20.540869,30,1388.47799
20.539877,30,1388.478005
20.454542,30,1388.478018
20.454542,30,1390.450479
20.539877,30,1390.450574
20.454542,30,1390.450587
20.625212,30,1390.450596
20.63102,30,1390.450605
20.454542,30,1390.450616
20.656977,30,1392.450798
20.656977,30,1392.45093
20.886234,30,1392.450959
20.97157,30,1392.450988
20.659195,30,1392.45101
20.454542,30,1394.462345
20.539877,30,1394.462439
20.454542,30,1394.462455
20.454542,30,1394.462467
20.454542,30,1396.453692
20.539877,30,1396.453799
20.454542,30,1396.453816
20.454542,30,1396.453831
20.454542,30,1396.453845
20.454542,30,1396.453858
20.539877,30,1398.401499
20.454542,30,1398.401637
20.539877,30,1398.401669
20.454542,30,1400.581218
20.454542,30,1402.833541
20.454542,30,1402.833688
20.454542,30,1404.834778
20.539877,30,1404.834931
20.539883,30,1404.834972
20.454542,30,1404.835
20.539877,30,1406.758158
20.540047,30,1408.773784
20.454542,30,1410.7482
20.454542,30,1410.748306
20.539877,30,1410.748323
20.7375,30,1410.748337
20.454542,30,1410.74835
20.626204,30,1410.748364
11.8760805,18,1410.748375
20.545685,30,1412.690332
20.571642,30,1414.843534
20.57386,30,1414.84365
20.539877,30,1417.021699
20.539854,30,1417.021805
20.539877,30,1417.021828
20.736507,30,1417.021844
20.539877,30,1419.122194
20.653387,30,1419.122297
20.454542,30,1421.226114
20.454542,30,1421.226213
17.812582,27,1423.438329
20.454542,30,1423.438464
20.625212,30,1425.511719
19.17624,29,1425.511882
20.625189,30,1425.511923
20.454542,30,1427.71739
20.539877,30,1427.717531
20.454542,30,1427.717578
11.590907,18,1429.94571
20.539854,30,1429.945943
20.454542,30,1429.946019
20.651173,30,1429.946071
20.539854,30,1431.951335
20.539877,30,1434.017922
20.454542,30,1434.018031
20.539854,30,1434.018058
13.039879,20,1434.01808
2.403409,4,1434.018103
15.510225,23,1436.170118
20.454542,30,1436.170225
20.539877,30,1436.170243
20.653387,30,1436.170254
20.651173,30,1436.170267
20.454542,30,1436.17028
20.539854,30,1436.170293
20.545685,30,1438.283061
20.545685,30,1438.283164
0.85192573,2,1440.301214
20.886234,30,1440.301332
5.6030917,8,1440.301362
20.97157,30,1440.301385
20.656977,30,1440.301405
20.571642,30,1440.301424
20.539877,30,1440.301446
20.539877,30,1442.450828
20.454542,30,1442.450944
20.454542,30,1442.45096
20.454542,30,1442.450975
20.653387,30,1442.450987
20.539854,30,1442.450999
20.651173,30,1442.45101
20.454542,30,1442.451023
20.454542,30,1444.412134
20.454542,30,1444.41223
3.0829918,5,1444.412247
20.454542,30,1444.412262
20.539854,30,1446.604989
20.454542,30,1446.605119
11.590907,18,1448.851465
20.539877,30,1448.85164
20.454542,30,1448.851698
20.454542,30,1448.851752
2.3959103,4,1448.851797
20.653387,30,1448.851844
20.454542,30,1448.851888
5.1258187,8,1450.874291
20.653387,30,1450.874402
2.2792473,4,1450.874421
20.454542,30,1450.874434
20.454542,30,1450.874448
20.454542,30,1450.87446
20.539877,30,1452.824881
20.651173,30,1452.824966
20.454542,30,1452.824983
20.454542,30,1452.824995
20.651173,30,1452.825006
20.454542,30,1452.825019
20.454542,30,1455.023709
20.454542,30,1455.023864
20.454542,30,1455.023913
20.454542,30,1457.022344
20.539854,30,1457.02244
20.539877,30,1457.022456
20.454542,30,1457.022468
20.454542,30,1459.187307
11.060264,16,1459.187423
20.454542,30,1459.187448
8.656855,13,1459.187465
20.653421,30,1459.187483
20.454542,30,1459.187503
20.454542,30,1459.187521
20.454542,30,1459.187538
20.454542,30,1461.325544
20.454542,30,1461.325697
20.651371,30,1461.325738
20.454542,30,1463.505571
20.454542,30,1465.678233
20.540869,30,1465.678333
20.690943,30,1467.63446
20.454542,30,1467.634826
20.693178,30,1467.634908
20.688335,30,1467.634945
20.571642,30,1469.578011
20.454542,30,1471.479986
11.8247,18,1473.431666
20.454542,30,1473.431793
20.454542,30,1473.431834
20.454542,30,1473.43186
20.454542,30,1473.431888
20.454542,30,1473.431911
20.454542,30,1473.431932
20.454542,30,1475.442741
20.454542,30,1477.374996
20.454542,30,1477.375087
20.454542,30,1479.344317
20.454542,30,1479.344437
20.454542,30,1479.344456
20.454542,30,1479.34447
20.454542,30,1481.265266
13.431816,20,1481.265348
20.539877,30,1481.265359
20.454542,30,1483.18018
13.870154,21,1483.180299
20.454542,30,1483.180328
21.404224,30,1485.078067
21.28977,30,1486.943062
21.162933,30,1488.969975
21.165588,30,1488.970087
21.162933,30,1488.970105
21.043613,30,1490.949768
21.528406,30,1490.949924
21.043613,30,1490.954438
21.168215,30,1490.954534
2.7272727,5,1492.927981
20.81026,30,1494.971805
20.89297,30,1494.971907
20.81026,30,1494.971927
20.690943,30,1496.87548
20.778513,30,1496.875579
20.690943,30,1496.875597
20.863848,30,1496.875628
20.693178,30,1496.87564
20.693178,30,1498.936058
20.688335,30,1498.936193
20.924295,30,1500.850833
20.571642,30,1500.850956
20.539877,30,1500.85098
20.688335,30,1500.850997
20.539877,30,1502.818909
20.688335,30,1502.819004
19.694723,29,1502.819015
20.454542,30,1502.819023
20.625212,30,1502.819032
20.807634,30,1502.819039
20.454542,30,1502.819046
20.571642,30,1502.819053
20.690943,30,1504.855505
20.539877,30,1504.855609
20.454542,30,1504.855627
20.571642,30,1506.824609
20.656977,30,1506.824708
15.681815,24,1506.824723
20.539877,30,1508.931151
20.454542,30,1508.931305
20.454542,30,1508.931344
20.539877,30,1508.931375
20.454542,30,1508.931403
20.454542,30,1508.931429
20.454542,30,1508.931454
20.454542,30,1510.846265
20.539877,30,1510.846374
20.454542,30,1510.846401
20.539877,30,1510.846421
20.539877,30,1510.846442
20.454542,30,1510.84646
20.454542,30,1512.822744
20.539877,30,1512.822855
20.454542,30,1512.822879
20.625212,30,1512.822896
20.454542,30,1512.822912
20.454542,30,1512.822932
20.539877,30,1514.926106
20.738722,30,1514.926234
20.454542,30,1514.926272
19.772724,30,1517.126971
20.539877,30,1517.127068
20.625212,30,1517.127083
20.539877,30,1517.127094
20.539877,30,1519.224127
20.539877,30,1519.224271
20.454542,30,1519.224311
20.539877,30,1519.224351
20.454542,30,1519.22438
20.539877,30,1519.224408
20.454542,30,1519.224434
21.48742,30,1521.37883
18.409088,28,1521.37892
20.454542,30,1521.378937
2.7272727,5,1521.378948
20.454542,30,1521.37896
20.539877,30,1523.407313
20.454542,30,1525.679724
20.539877,30,1527.61454
20.454542,30,1527.614694
20.454542,30,1527.614738
20.454542,30,1527.61477
21.010153,30,1529.642644
20.454542,30,1531.721635
20.454542,30,1533.880194
20.454542,30,1533.880291
20.454542,30,1533.880309
20.454542,30,1533.880322
20.454542,30,1533.880334
20.540047,30,1533.880346
20.454542,30,1533.880358
20.454542,30,1535.914825
20.454542,30,1538.087682
20.454542,30,1538.087772
20.57386,30,1540.207867
20.571642,30,1540.207993
20.57386,30,1540.208024
20.571642,30,1540.208045
20.454542,30,1542.333581
20.454542,30,1542.333665
20.454542,30,1542.333676
20.454542,30,1544.306499
20.454542,30,1544.306646
8.863635,14,1544.306686
20.454542,30,1546.3558
20.539906,30,1548.271574
20.454542,30,1550.2034
20.454542,30,1550.203501
20.539877,30,1550.203522
20.892057,30,1552.358228
20.454542,30,1552.358344
20.454542,30,1552.358365
20.454542,30,1552.358381
20.454542,30,1554.344687
20.57386,30,1556.357962
12.272725,19,1556.358074
20.656977,30,1556.358093
20.539877,30,1556.358114
20.454542,30,1558.326347
21.375105,30,1558.326435
20.454542,30,1558.326447
20.454542,30,1558.326456
20.539877,30,1558.326465
20.454542,30,1560.413688
20.539877,30,1560.413857
20.454542,30,1562.432586
20.454542,30,1562.432733
20.454542,30,1562.432774
20.454542,30,1562.432806
20.454542,30,1564.542498
20.454542,30,1564.542599
20.454542,30,1564.542614
20.454542,30,1564.542628
20.454542,30,1564.54264
20.454542,30,1564.542652
20.539877,30,1564.542664
20.454542,30,1564.542675
21.048914,30,1566.469843
20.454542,30,1566.469965
20.454542,30,1566.470009
20.454542,30,1568.367683
20.571642,30,1568.367795
20.454542,30,1568.367814
20.539877,30,1570.248033
20.454542,30,1570.248163
20.539877,30,1570.248207
20.625212,30,1570.24824
20.539877,30,1570.248267
20.454542,30,1570.248295
20.539877,30,1570.248319
5.454545,9,1570.248343
20.539854,30,1572.259308
20.454542,30,1572.259417
20.539854,30,1572.259437
20.454542,30,1572.259453
20.454542,30,1572.259466
20.454542,30,1574.268516
20.539877,30,1574.268608
20.653387,30,1574.268625
20.454542,30,1574.268638
20.539877,30,1574.26865
20.770487,30,1574.268664
20.454542,30,1576.203159
20.454542,30,1576.203273
20.625212,30,1578.190049
20.539877,30,1578.190137
20.62601,30,1578.190149
20.539877,30,1580.305665
20.454542,30,1580.305755
14.999997,23,1580.305771
20.539877,30,1580.305784
20.539854,30,1580.305795
13.239687,20,1580.305806
20.454542,30,1580.305819
20.656977,30,1580.305849
20.539877,30,1580.30586
20.539854,30,1582.384513
20.539877,30,1582.384626
20.651173,30,1582.384645
20.454542,30,1582.384659
20.539877,30,1582.38467
20.539877,30,1584.588646
16.363634,25,1584.588747
20.539877,30,1586.624672
20.539877,30,1588.620348
20.626034,30,1588.620466
20.539877,30,1588.620493
20.625212,30,1588.620511
20.62535,30,1590.813593
20.625217,30,1592.977132
20.454542,30,1595.092003
20.539906,30,1595.092124
20.454542,30,1595.09215
20.653387,30,1595.09217
20.454542,30,1595.092189
20.540047,30,1597.272071
20.454542,30,1599.264478
20.454542,30,1599.264567
20.454542,30,1601.316806
20.454542,30,1601.316965
20.545685,30,1601.317006
20.656977,30,1603.518163
20.768272,30,1603.518302
20.57386,30,1603.518339
20.539877,30,1605.595688
20.625353,30,1605.595803
20.539877,30,1605.595821
20.454542,30,1607.786248
20.625353,30,1609.720905
20.625353,30,1611.786165
20.653387,30,1611.786256
20.454542,30,1611.786269
20.454542,30,1613.783135
20.539854,30,1613.783235
20.539877,30,1613.783255
20.539877,30,1615.902934
20.454542,30,1617.996946
20.454542,30,1617.997046
20.454542,30,1617.997063
20.539877,30,1617.997079
20.454542,30,1620.033283
12.272725,19,1620.03338
20.454542,30,1620.033399
20.653395,30,1620.033414
20.539877,30,1620.03343
20.73873,30,1620.033444
17.562649,26,1620.033458
20.710716,30,1622.119099
20.454542,30,1622.119191
20.454542,30,1624.211294
20.454542,30,1624.211426
20.539877,30,1624.211459
20.62524,30,1624.211485
20.540047,30,1626.358024
20.454542,30,1626.358171
20.737669,30,1626.358197
20.539877,30,1626.358219
20.540047,30,1626.358243
20.454542,30,1626.358261
20.454542,30,1626.35828
20.454542,30,1626.358301
20.539877,30,1628.284958
20.660187,30,1628.285052
20.688335,30,1630.30366
20.69096,30,1630.303767
20.690943,30,1630.303789
20.571642,30,1632.38233
20.57386,30,1632.382429
20.886234,30,1632.382448
20.886234,30,1632.382463
20.571642,30,1632.382476
20.571642,30,1632.38249
20.57386,30,1632.382503
20.454542,30,1632.382516
20.454542,30,1634.402025
20.539877,30,1634.402142
20.454542,30,1634.40217
20.454542,30,1634.402194
20.454542,30,1634.402212
20.454542,30,1636.510113
20.545685,30,1636.510246
20.539877,30,1636.510285
20.454542,30,1636.510316
20.545685,30,1636.510344
20.454542,30,1636.510378
20.571642,30,1638.667769
20.57386,30,1638.667861
20.454542,30,1640.735401
20.454542,30,1640.735533
20.454542,30,1640.735564
20.454542,30,1642.650009
20.454542,30,1642.650136
20.454542,30,1642.650158
20.454542,30,1642.650174
20.454542,30,1642.65019
20.454542,30,1642.650208
20.454542,30,1642.650223
20.539877,30,1642.650238
20.454542,30,1644.638038
20.454542,30,1644.638174
20.454542,30,1644.638208
20.454542,30,1644.638233
20.454542,30,1644.638256
20.454542,30,1646.619379
20.539877,30,1646.619497
20.454542,30,1648.732975
20.539877,30,1650.707123
20.454542,30,1650.707265
20.454542,30,1650.707301
20.454542,30,1650.707327
20.539877,30,1652.877723
20.454542,30,1654.992758
20.539877,30,1657.088779
20.454542,30,1657.088878
20.454542,30,1657.088898
20.454542,30,1657.088912
20.454542,30,1657.088925
20.454542,30,1659.211957
20.454542,30,1661.455778
20.454542,30,1661.455881
20.454542,30,1663.50849
20.454542,30,1663.508635
20.454542,30,1663.508674
20.454542,30,1665.714082
20.454542,30,1665.714222
20.539877,30,1665.714244
20.454542,30,1667.932427
20.454542,30,1667.932557
20.454542,30,1667.932585
20.454542,30,1669.895745
20.539906,30,1672.018017
20.454542,30,1674.171485
20.540047,30,1674.171567
20.454542,30,1674.17158
20.454542,30,1676.36424
20.540869,30,1676.364341
20.454542,30,1676.364368
20.454542,30,1678.338761
20.454542,30,1680.382041
20.886234,30,1680.382131
20.886234,30,1680.382148
20.454542,30,1680.382164
20.454542,30,1682.326907
20.454542,30,1682.32705
20.454542,30,1682.32709
20.454542,30,1682.327122
20.454542,30,1682.32717
20.454542,30,1682.327204
20.454542,30,1682.327234
20.454542,30,1684.322613
20.454542,30,1684.322712
8.181817,13,1684.322729
16.363634,25,1684.322742
20.539877,30,1686.441026
20.539877,30,1686.441168
20.454542,30,1686.441295
20.454542,30,1686.441326
20.539877,30,1688.405558
20.539877,30,1688.405655
20.454542,30,1688.405666
20.539877,30,1688.405675
20.454542,30,1688.405683
20.539877,30,1688.405691
20.454542,30,1688.405698
20.539877,30,1688.405705
20.454542,30,1690.490294
20.454542,30,1690.490391
20.454542,30,1692.56356
20.454542,30,1692.56365
20.454542,30,1692.563662
20.454542,30,1694.677186
20.454542,30,1694.677283
20.454542,30,1694.677299
20.454542,30,1694.677313
20.454542,30,1694.677325
20.454542,30,1694.677337
20.454542,30,1694.677349
20.454542,30,1696.718797
20.454542,30,1696.718889
20.454542,30,1696.718907
20.454542,30,1696.718921
20.454542,30,1696.718933
20.454542,30,1698.937236
20.454542,30,1698.937378
20.454542,30,1698.937417
20.454542,30,1698.937449
20.454542,30,1698.937477
20.454542,30,1698.937512
20.454542,30,1700.947547
20.454542,30,1700.94765
20.454542,30,1702.935852
20.454542,30,1702.935986
20.454542,30,1702.936018
20.539877,30,1705.020825
20.454542,30,1705.020928
20.454542,30,1705.020948
20.454542,30,1705.020962
20.454542,30,1705.020974
20.454542,30,1705.020987
20.539877,30,1705.021
20.454542,30,1705.021013
20.454542,30,1707.124129
20.454542,30,1707.124278
10.227271,16,1707.124315
20.539877,30,1707.124345
7.6193175,12,1707.124372
20.539877,30,1707.124397
20.539877,30,1707.124422
20.454542,30,1709.244206
20.454542,30,1709.244342
20.539877,30,1711.27563
20.454542,30,1713.18931
20.539877,30,1713.189415
20.539877,30,1713.189435
20.454542,30,1713.189448
20.454542,30,1715.404004
20.454542,30,1717.545599
20.454542,30,1719.531062
20.454542,30,1719.531151
20.454542,30,1719.531163
20.454542,30,1719.531172
20.539877,30,1721.524569
20.454542,30,1723.618965
20.454542,30,1723.619058
20.539877,30,1725.70925
20.454542,30,1725.7094
20.454542,30,1725.709442
20.539877,30,1727.88187
20.454542,30,1727.881965
20.454542,30,1727.881977
20.454542,30,1729.903422
20.539877,30,1729.903566
20.539877,30,1729.903606
20.454542,30,1732.088352
20.539877,30,1734.303096
7.499999,12,1734.303203
20.454542,30,1736.48996
20.539877,30,1736.490055
20.540047,30,1738.614665
20.454542,30,1738.614771
20.539877,30,1738.614791
20.454542,30,1740.817313
20.454542,30,1743.076889
20.539877,30,1743.076984
20.454542,30,1743.077003
20.545685,30,1743.077021
20.656977,30,1745.076897
20.656977,30,1745.077005
20.57386,30,1745.077022
20.656977,30,1745.077036
20.571642,30,1745.077051
20.571642,30,1745.077063
20.454542,30,1747.063236
20.454542,30,1747.063324
20.454542,30,1747.063336
20.454542,30,1747.063345
20.454542,30,1749.066488
20.454542,30,1749.066568
20.454542,30,1749.066581
20.454542,30,1749.066591
20.539877,30,1750.96597
20.454542,30,1750.966058
20.454542,30,1750.96607
20.454542,30,1750.96608
20.454542,30,1750.966089
20.454542,30,1750.966098
20.454542,30,1750.966105
20.454542,30,1750.966115
20.454542,30,1752.903005
20.454542,30,1752.903119
20.454542,30,1755.10369
20.454542,30,1755.103797
20.454542,30,1755.103817
20.454542,30,1757.302632
20.539883,30,1757.302768
20.454542,30,1757.302805
20.454542,30,1757.302835
20.454542,30,1757.302864
20.454542,30,1757.302889
20.454542,30,1757.302914
20.454542,30,1759.421745
20.454542,30,1759.421836
20.454542,30,1759.421856
20.454542,30,1759.421872
20.454542,30,1759.421913
20.454542,30,1761.568254
20.454542,30,1761.568346
20.540047,30,1761.568362
20.454542,30,1761.568375
20.454542,30,1761.568387
20.454542,30,1761.568401
20.454542,30,1763.563274
20.454542,30,1763.563365
20.454542,30,1765.528719
20.545685,30,1765.528865
20.454542,30,1765.528904
8.181817,13,1765.528937
20.454542,30,1767.619407
20.886234,30,1767.619525
20.57386,30,1767.619556
20.886234,30,1767.619577
20.57386,30,1767.619598
20.454542,30,1767.619619
20.57386,30,1767.61964
20.57386,30,1767.61966
20.454542,30,1769.784789
20.454542,30,1769.784881
20.454542,30,1769.784899
20.454542,30,1769.784913
20.454542,30,1769.784927
20.454542,30,1769.78494
20.454542,30,1769.784969
20.454542,30,1771.912998
20.454542,30,1774.234376
20.454542,30,1776.228035
20.454542,30,1776.228181
20.454542,30,1776.228222
20.454542,30,1776.228252
20.454542,30,1778.34972
20.454542,30,1780.45139
20.454542,30,1782.39318
20.454542,30,1782.393296
20.454542,30,1782.393318
20.454542,30,1782.393335
20.454542,30,1784.496892
20.454542,30,1786.571025
20.454542,30,1786.571115
20.454542,30,1788.601104
20.454542,30,1788.601276
20.454542,30,1788.601308
20.454542,30,1790.731578
20.539877,30,1790.731702
20.539877,30,1790.731728
20.454542,30,1792.774273
20.454542,30,1792.774372
20.454542,30,1792.774389
20.454542,30,1794.938786
20.539877,30,1796.94461
20.454542,30,1796.944774
20.454542,30,1798.90857
20.454542,30,1798.908661
20.454542,30,1801.073697
20.454542,30,1801.0738
20.454542,30,1803.141538
20.454542,30,1805.398034
20.539877,30,1805.398143
20.454542,30,1805.398167
20.454542,30,1805.398192
20.454542,30,1807.540852
20.454542,30,1807.541005
20.454542,30,1807.541043
17.72727,27,1807.541074
20.454542,30,1807.541103
20.454542,30,1807.541142
20.454542,30,1807.541171
20.454542,30,1809.475381
20.539877,30,1809.475482
20.454542,30,1809.475498
20.454542,30,1809.475511
20.454542,30,1811.427606
20.454542,30,1811.427722
20.454542,30,1811.42775
20.539877,30,1811.427771
20.454542,30,1813.4869
20.454542,30,1813.487
20.539877,30,1813.487019
20.454542,30,1813.487035
20.454542,30,1813.487047
20.454542,30,1813.48706
20.454542,30,1813.487073
20.454542,30,1815.523921
20.539877,30,1815.524018
20.454542,30,1817.515302
20.539877,30,1817.515403
20.454542,30,1817.515419
20.454542,30,1819.675783
20.454542,30,1819.6759
20.454542,30,1819.675916
20.454542,30,1819.675928
20.454542,30,1819.675939
20.454542,30,1819.675949
20.625212,30,1819.675959
20.454542,30,1821.806122
20.625212,30,1821.806235
20.454542,30,1821.806264
20.454542,30,1821.806287
20.539877,30,1821.806305
20.454542,30,1824.057729
20.539877,30,1824.057832
20.454542,30,1824.057849
20.454542,30,1824.057862
20.454542,30,1824.057873
20.454542,30,1824.057927
20.539877,30,1826.080637
20.539877,30,1826.080737
20.454542,30,1828.12261
20.454542,30,1828.122723
20.454542,30,1828.12275
20.625212,30,1828.122771
20.539877,30,1830.128928
20.454542,30,1830.129045
20.539877,30,1830.129069
20.539877,30,1830.129082
20.454542,30,1830.129096
20.539877,30,1830.129109
20.539877,30,1830.129123
20.454542,30,1830.129136
20.454542,30,1832.11432
20.454542,30,1832.114427
20.539877,30,1832.114445
20.539877,30,1832.11446
20.454542,30,1832.114474
20.539877,30,1832.114486
20.454542,30,1832.114499
20.539877,30,1834.299254
20.454542,30,1836.416338
20.454542,30,1838.623576
20.454542,30,1838.623668
20.625212,30,1838.623681
20.454542,30,1838.62369
20.454542,30,1840.693054
20.62524,30,1842.690983
20.539877,30,1844.756606
20.539877,30,1844.756716
20.454542,30,1844.756733
20.454542,30,1844.756748
20.539877,30,1846.83973
20.539877,30,1848.837545
20.454542,30,1848.83763
20.57386,30,1850.771632
20.57386,30,1850.771729
20.886234,30,1850.771745
20.454542,30,1852.767544
20.539877,30,1852.767634
20.539877,30,1852.767649
20.454542,30,1854.770483
20.454542,30,1854.770581
20.454542,30,1854.770597
20.454542,30,1856.737339
20.539883,30,1858.770333
20.539883,30,1858.770424
20.539906,30,1860.714216
20.539906,30,1860.714312
20.454542,30,1863.000127
20.454542,30,1863.000259
20.454542,30,1865.208646
20.454542,30,1867.29426
20.454542,30,1867.294383
20.454542,30,1867.294416
20.454542,30,1867.294447
20.454542,30,1869.492107
20.57386,30,1869.492214
20.57386,30,1869.492231
20.571642,30,1869.492243
20.571642,30,1869.492255
20.57386,30,1869.49227
20.454542,30,1869.492282
20.454542,30,1871.718163
20.454542,30,1871.71827
20.454542,30,1871.718287
20.454542,30,1871.718301
20.454542,30,1874.086361
20.454542,30,1874.086464
20.454542,30,1874.086483
20.454542,30,1874.086497
20.454542,30,1876.224155
20.454542,30,1876.224267
20.454542,30,1876.22429
20.454542,30,1876.22431
20.454542,30,1876.224326
20.454542,30,1876.224361
20.454542,30,1876.224376
20.454542,30,1878.356729
20.454542,30,1878.356851
20.454542,30,1880.62353
20.454542,30,1880.623627
20.454542,30,1880.623644
20.454542,30,1882.816261
20.454542,30,1882.816365
20.454542,30,1882.816394
20.454542,30,1882.81641
20.454542,30,1882.816424
20.454542,30,1882.816436
20.454542,30,1882.816449
20.454542,30,1884.995942
20.454542,30,1884.996049
20.454542,30,1884.996073
20.454542,30,1884.996092
20.454542,30,1884.996106
20.454542,30,1887.116963
20.454542,30,1887.117072
20.454542,30,1887.117095
20.454542,30,1887.117112
20.454542,30,1887.117128
20.454542,30,1887.117147
20.454542,30,1889.323872
20.454542,30,1889.324025
20.454542,30,1891.533973
20.454542,30,1891.534095
20.454542,30,1891.534118
20.454542,30,1891.534132
20.539877,30,1893.674146
20.454542,30,1893.674244
20.454542,30,1893.67426
20.454542,30,1893.674272
20.539877,30,1893.674283
20.454542,30,1893.674295
20.454542,30,1893.674306
20.454542,30,1893.674316
20.454542,30,1895.631428
20.454542,30,1895.631531
20.539877,30,1895.631553
20.454542,30,1895.631576
20.454542,30,1895.631591
20.539877,30,1895.631603
20.454542,30,1895.631617
20.454542,30,1897.71155
20.454542,30,1899.892092
1.3636364,3,1899.892204
20.454542,30,1901.914117
20.454542,30,1901.914225
20.454542,30,1901.914249
20.454542,30,1901.914266
20.454542,30,1904.055333
20.454542,30,1906.156801
20.454542,30,1908.104926
20.454542,30,1908.105056
20.454542,30,1908.105084
20.539877,30,1908.105106
20.539877,30,1910.210033
20.454542,30,1912.51446
20.454542,30,1912.514617
20.539877,30,1914.709002
20.539877,30,1914.709115
20.454542,30,1914.709139
20.454542,30,1916.952388
20.454542,30,1916.952531
20.539877,30,1916.952568
20.539877,30,1919.018554
20.454542,30,1919.018696
20.454542,30,1919.018736
20.454542,30,1921.223545
20.539877,30,1923.318607
20.454542,30,1923.318724
